Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
29/12/25,Ecopetrol inicia la comercialización de 110 GBTUD de gas importado a través de Coveñas,https://news.google.com/rss/articles/CBMi0wFBVV95cUxON29lZkNaYUFMM2JzdEtka0dMRm5NLVd2REVsdmF0Umt1S0Z4NC1ubVE0WTlMY0tuc2p6dlFZcDc0bjNLbFE2cVV0VGFxQUpwQ05icm1sc3ZVdkxEejVWcUNlaDdtTnU4VVhhdXB6X0tGblIwbS1kZjRWRVZTMUdUTm1QRFRRa24zb1h1LXpsa2NQTkREcHktS2xXZzRORVJWVlhoQnNORmphLXRhYnNJcXRRNklzWXhPcExkYnhMbGVPalJPMFI0b0ZHdXlRQmhzZVpB0gHYAUFVX3lxTE0xajZVbkNXbXBGd256eHNYckFSNUt6UF9xUGRnaUZPU0lVcTFsaXIyLWNrcldvbUZjajlsSlRjbHE2R0hCNVlEUmZheVRrdnRweWZydTBVTXVHOHZfMk5RNWV2UF9LYU1PU0lBNzNPR2x5UzNUUUxBSlBXUUtwLTNvRmxPTWVRWm5xRlJ3VDItUC1CcXZ0TlBYWDRhbnZvMU5faUxfeFIzZVdCM0UxNkRwdEZUbEZfY0s0aHVKcWI0N2lwWFNwQlZCTVgxckJpMnhEWmpqMTNyZg?oc=5,eltiempo.com,Ecopetrol,['importado'],Neutral,,eltiempo.com
29/12/25,Ecopetrol: la gran apuesta está en las regiones. Más de 200 proyectos que están cambiando vidas,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNcVpxS1dWOVh3XzR0d2J6ZHk1dnJJV3lFY2I2bUhvY3lId19ZU3IxMUdTXzJUNXhrTDU1Nzd6RE9UYkdUUFNSZWR1d2V3Y2UzdDk2dkMtWkgzRHNMS0dQSjdueVdnYWh3WDYyMEdSMTVMM3EtUG1YMGRFOXJpbHRkOWVzbkRWbFZQcExjSk45LVdBVlB0dURCQ2hJNlBGN3lnSlBPcjdBRkxtOUZQc3ZmbW54Mi02QnZCV1pLczlhdXFiYmdaY0RSUS1JQ3RzbEpVc2hkclpqLVNFRkwzLXJBZS1BVjdseDQxMm5abUE4UF9Oc1pBeWxaV2JIaTdHT2fSAYQCQVVfeXFMT0tvZ1dubE81ZGVRSGhFeTh1ay0wTm9HZVNrMWtJMkxZQzBPZ3hGcWJwMjc4WXNncklGa0UwV3NIbjhOQ3A5UC01ZEpFOGJrNFZqREZpbDFFMEdTRmlyT2V2Q3FicnQtanJIakpqYmtqd3dBNEpad0lfbFRYMklIZEc1VVZ0WW1tWksxbmNPZHdRYTBhbWJwaXEwTXVINFI3VVY5dzhWOUNEUlc2ek0yS2IyTFpxcVlJU0lXYW9pN1lqVkJPSWo0WldPb3EtdVhRSm5ONkVWbnRpUHQxNEtvZ2FBd3J6SXFTQnR2a0ZQVGlYVktCb3l3UWliNi1fVlpTTmt0RG8?oc=5,semana.com,Ecopetrol,['gran'],Neutral,,semana.com
29/12/25,Más de 43 mil paneles conforman esta granja solar impulsada por Ecopetrol. ¿Dónde queda?,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPYjJJeVlBMVV1aEp3NDYwbm9pMTVfVnVfeGlEZzg4YjRfSVlpV1ZNSUx4eFIxd1JabVBvVGJtMDhOdUNJNjNIQXg0LW8yT3JUY0kzZU42R1V6T3JHbzkzQ29VZnl3dWtWM3VVeHhtQjlFV2FvZmk2T0dXSnNiOUxaSXBYWHZpczRZTTMtN3dvdHQzd0JOS2xPTEk1SlpTcTh1V3lCRnEwNDd6N3FqUV9yZ0dwdlFYRmc0ZGQyWE1vNUhmSXZGa1ItOWxIVzFGNDF5TFUzVXdDZ9IB3AFBVV95cUxPT3FZMVgtdThwUEdMQzNWN3NuNGhrdHNOYzNGdXAzamtXbHhlUmd0c2o1bDdzbHFvNFkydWk2Rk55MlNGYmxyQ0thRmVhLWRzSFBkVnVkWmZOaHhIMVkxM3FMaXhFNlQwR2VMWWlXbnpfTVotejFBeWM5RXRweDEwMzRta3otc3Z3WWNOTGZCTERadHIxY0lEdWI4elY5NjlPamZBdnZKcjZsT0V1RTFCa3hJNG1tek5Sd0MtaHRFRUp3R0JVRS1xN3AwdzlpVzU4SGNTTWhTMzJOWktn?oc=5,semana.com,Ecopetrol,"['solar', 'impulsada']",Positiva,impulsa,semana.com
29/12/25,Ecopetrol inicia proceso de comercialización de gas importado a través de Coveñas,https://news.google.com/rss/articles/CBMiyAFBVV95cUxORWlmMmduVUNGMGd1TDROTE5uUFNiLTdoMXJsakFuNUIxTnlIay00QXhURnB6YUUwSnJXeWJDeEN2Z2tRWXR3OVZuS2d2UmVKX0JVRVo3N2FYenE4cmp2VnVBV0NYU1NZZDBCN1FMaEhqS3RtanY3Y0taMWVpVG9mMTlOdVdWa3F5TmdVN3BhTXgyM0lRbTVzOGx5MDlscHp5N3g3UDRqSGluZzJtOHVUQjZfWVQtSVlZNG9PSTI3a2JIMkhLUmtDdQ?oc=5,elespectador.com,Ecopetrol,['importado'],Neutral,,elespectador.com
29/12/25,Ecopetrol condena hechos en el campo Tibú tras derrame e incineración de vehículo,https://news.google.com/rss/articles/CBMitwFBVV95cUxNSjdYNUxtZVgzODNtWks1aWVuVFRsU2d0ZGJITnZWaU9iUHZTdkZ0c2dnU09WY0ZhU0VGWTNCclBCSmZYejZ0b3dYQlAySlhKMzg4VGZ5WnVzRUxjVU9oZ2lFUVlDai1Td29nMVJGcjVYUVZmZm9McF9XQkxnOUNHS0lycFN5eXJ5T0txd0lxYXFhdDMtdnlBZ25PdlZPY05MOGZCMTNEVlJKdXlXMXdTVzcyUEFrbmPSAcsBQVVfeXFMTXhuZi1PdG52UlkxdXRqbUk5eW1scU8tUmJ3X080anlyb3dRZkZrT0RIbGtsTGRrVHZYVndyTXRRd0FsV0xkZEZDeFdBQUFhYWl4U3hnT3pyOXNSb3pqNlpfaWExYTZWT2hUcld1b19HZE5BT0pLY0R2eUgxQjViYUlLN2o3dUo5clFmSEZjWHdQYlZuV2NtdGhLbEdQSnpGYmNIdGFyem5JOXgxY2JpMG1yRkZBcVVIVXU2bnFHVFJRVk9paDlwT0FMOGc?oc=5,caracol.com.co,Ecopetrol,['hechos'],Neutral,,caracol.com.co
29/12/25,Ecopetrol rechazó las acciones violentas presentadas en el Catatumbo el pasado fin de semana,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPZGgyTFRXdHdMbUIteGE4T29obDlZWWNWQ1NibXRsVmJKNkNaVTZ2TDJsc19yUm9MaDJMbGFVZWpmTlkwSW5Ta2E2TnRHekYzTnU4clNtRFN3eFBOWDF2NDJFT1ZJYlBKelJvZl9HSjRHQWRhYVc1RnJGckREaFZrRVVtUjN0VTI0aVBuS3R5enRQSDhTaDZabmdmLUNodkUtc2tSUXllWWdsSTkwc1QtcXBESFRDSnJ0TWI2Y1JWbWdaMnFvd3pjMUpBMnJXV0ZzdGdSaEg2bDl3Slg5RlHSAd4BQVVfeXFMT2RoMkxUV3R3TG1CLXhhOE9vaGw5WVljVkNTYm10bFZiSjZDWlU2dkwybHNfclJvTGgyTGxhVWVqZk5ZMEluU2thNk50R3pGM051OHJTbURTd3hQTlgxdjQyRU9WSWJQSnpSb2ZfR0o0R0FkYWFXNUZyRnJERGhWa0VVbVIzdFUyNGlQbkt0eXp0UEg4U2g2Wm5nZi1DaHZFLXNrUlF5ZVlnbEk5MHNULXFwREhUQ0pydE1iNmNSVm1nWjJxb3d6YzFKQTJyV1dGc3RnUmhINmw5d0pYOUZR?oc=5,wradio.com.co,Ecopetrol,"['violentas', 'presentadas', 'pasado']",Neutral,,wradio.com.co
29/12/25,Ecopetrol aumentará la oferta de gas natural para asegurar el abastecimiento en 2026 | El Colombiano,https://news.google.com/rss/articles/CBMiigFBVV95cUxPclhaVXNyRDNaY2lWRGY0NW9qZnl4S1QtaXpZdUFaZ2Y2YW9fUkFmVWU3WEFqdHlRZ3laOVdleWxWNzMxMnNCY2lKeXJ6SVBQTXk3QXB2dmJVYWwzN0F2Q0pFWmFRa2FlV2hvYW9md3ViRmkyTkhrLWFSUmpLUDJHdzBmU2pkQVV1RVHSAY8BQVVfeXFMT25vMEZSRDJiZDZabzRuSUZoQ2p2U3p3OXB2a2c0N3pyZkpxbllQbnRwSXE4LTMxTjhhQnlzd09iTGEyb2hDV0FCZ3NhVUNpOGV2ZHNYRkNpUkdkOTRfa1JPVERJRVdRZU5McVFEbGlXUU4yWi1MS1hscE5XazhaQU4yanBXLUpTTkNVdlE1b1E?oc=5,elcolombiano.com,Ecopetrol,['natural'],Neutral,,elcolombiano.com
29/12/25,Ecopetrol señala que la exportación de gas desde Venezuela sería desde diciembre 2024,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOQ2JyWFNwNng4cTFFWXFvSnd4alRMMEg2TGN6WURZUE9KTUV4b2V2Qk50UDhyMTFBeWpJYW56X2tlWU1SZVp4Qi1aejBUQS1QSnYxVHoxQmJqNjlaYTE2SmdfVzdhbWVLTnlOTWxBd2QwcmttVlVwNVBNa2M2ZWJiYzE0NnJfeFl1elVJUTNHdVZkX1ZHekFZVE85SGFMQm45bDNOUU1Nbmh1NkZVNTdMN2t2ejd2UVM4YzdvUzU4U1d1UlhBNzNkU1lUZkhyV0JUTEYtaU5n0gHwAUFVX3lxTE5WbWtNMGxZLWxILWFfOUZyZGVrOXQ0U2JCXzdnM3F3T01KSXphQVpybTJWZGpGWnI4NWRCNkdSVmMxLTdDLWRyRHgzdVNVRExuM29BT2tycE43UUdiNFZNLTNraFZMLTBpY3lHb1hXcWt6c3Y5NHlrWUcxZ1VFM1RoRU0yVzBfaVpFREd5VnVhNnc2QnVCd0UtVVZ6ZVJ2QnhtaVFqSTZqX3FuSzNIbVFnODdORVZlVE1vZVQzR3pybC1KWTdBcVFDbFhVb1lOdUJwTkE3alFxVFI3eDh0aTBaa3kxanFYMEcxc216OXh1dw?oc=5,elheraldo.co,Ecopetrol,[],Neutral,,elheraldo.co
29/12/25,"Ecopetrol: noticias, videos y fotos de Ecopetrol",https://news.google.com/rss/articles/CBMikwFBVV95cUxPLVJ2Qk5vUzZjZjROVHBQMER5c2RhcF91bVVzWHBJalVMSW1GaVB1SzBnUFhWZFhVZ1ExUjhyU0pUaUlLT2JrWGlqakVmM2JpQVMxVHJCV2tpYWpHUnJpcHdxWTdaamVUajBRSlprYjF6dm5GV3QzdGhNWmV3Q0s4QWl0bWZIRi1KT29rek5XX2F3Tmc?oc=5,bluradio.com,Ecopetrol,[],Neutral,,bluradio.com
29/12/25,Ecopetrol apuesta por el gas: así será la oferta récord que llega en 2026 y cómo impactará a Colombia,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQall0V0hzaUE0RmJOTk10YmkwVEhhMG5rMV9ENmhlNWxSbkVac3RBWHUzQkFLMy1jNWp4VHVhTUozWEZmbXZsZzBlSDlHQWN3aXdXLW14M29vcHBrQXdTX1hENW9KWFhyY1hHNE9kTzJUUktpNXlYSlEzdGNNLVByODZxeG0taDIweEF3cjZPLTJOSWw2X3RtS0VEc20wY3FIc2U4R29oX0VUV2dfUUZCS1liZ0RPOTNSX2UzcWN4YWJrVG0yZXp5d3lhcDl3QkxTOXlYSzVR0gHbAUFVX3lxTE1PN0NXcHV5SXE1ZDJ6S054QXduanRCY0s5YWV0aUJObzd5UDlQS0dYcUd1VXU3U3cwT0wwOWpZcGhLdjNoejkwWWtyTk56UVNoWmRoT1lXbUlzTGZhVkdScE56bDNfdnpJRFlvUHF6RVplN29RekxXTWdtcEloazdvejU4WXJkR2VtTnFRV2RwTWg3dkxUc3BDWXBhUkM3dGVDaGlQSGxBb2hvbnRiWF9YNm5wZl9XV1E1VzZsMk92TW9TTjh3WElvMVVpMXZLZWRJXy1yajNHb2N5Yw?oc=5,pulzo.com,Ecopetrol,['récord'],Neutral,,pulzo.com
