Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
17/12/25,Hogares de ciudades con climas similares a la Costa consumen hasta un 52% menos energía eléctrica,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNeG5QeXI4NjFBMXZyeHZZS1JnYzJLd2NTaTdndnNqMkR0aEdka1BwXzRYWmNKTmlNTjBKdUxXRUNQaU85dW5raHUtMHlDRksyUzlhTVVDeTM1VTJJcl9GcE1zUDlWUTlpV0JQd1F0azYzQnVWNFdSODlqcTJhcE5Nc1h0V2hQVmp3Y3ZYSUIzQXo2ZEV1REU0X0lWOVhpeDhwdHlRcF9ST3o5a3Q3LUFHX2tfYzg5Zll4dlVUTnUtZGpNMzhvS0pYTEpMT3YteUVwZkZ30gHYAUFVX3lxTFBZOEFGTjhQMGo1bnl6bTV3ODZKWFFjanM3ZVFtSnBycXV0ajhVYkUweERiTHVacjlLbW1QUTFvN2xzbjRHMXdPMFVZZXB2RUJNOGFUN3VuQlFiQzJQcG1INXZvamh2cnhHMjVnQXNVc3hJelRiWWRvLWR2YW1qX1FRZ29FcjdKZFFiOW9IbGU3c0ZOeE54eWJMWVlVWUJyb3dTeE4tNzhJcEdTZHNkR1d2SlI2WjNCY1Q2SUZyZkI5WXhuWWtmdFdXN2haQ1h5R0F2YWx1SHlvYw?oc=5,portafolio.co,Energía eléctrica,"['similares', 'eléctrica']",Neutral,,portafolio.co
17/12/25,Colombia enciende la Navidad: el aumento del consumo de energía eléctrica en diciembre,https://news.google.com/rss/articles/CBMiugFBVV95cUxPSFZBYkgzNWFXZlJFRXlBRGZGT1NzV2xGNUd1dm5vN3FVRmZxcTBMb3pqR2NjS0c1d1p3ellld1FfdC1BMVdqR29jQ1ljUURCSmFwOHJhbWJhUHlIeUo4ajF2UDlHMGNaSm1vT3pBSmlsN3o2c2ZxcmMyUHRrcGNhYU1KemswUE52UDdPYXFmNkQ2dWJBNzd2X3BUZE90SVNaV2tDUXRONmJ6OGwxYUo1Z0FqeXY0cUhIVlE?oc=5,diariodelsur.com.co,Energía eléctrica,['eléctrica'],Neutral,,diariodelsur.com.co
17/12/25,México anuncia inversiones públicas y privadas de 12.000 millones en energía eléctrica,https://news.google.com/rss/articles/CBMivwFBVV95cUxPM2RMTEJ5Yk9temgyWWI5c3dsakNuQ1lXMWh1Ulh1SUFHcXE5VzlEcTVzemZKS205bjAtXzIzQlM1cFRoUjF6eFVLZ0pibEctY3p5MGhLemttek9aVkNnakhVbkt3SEpUUmJMS25nUldlMWpFaWxkZ1BzenFHRzlRTmFTWDByTHNMV1NxTHFHXzV2aXBLWjNBVGlySDdPcnRaU1Q0ektBQUdCMEFJcnJWbktVOHR3V3hjYkY1TU81cw?oc=5,elperiodicodelaenergia.com,Energía eléctrica,"['públicas', 'privadas', 'eléctrica']",Positiva,anuncia inversión,elperiodicodelaenergia.com
16/12/25,Deuda del Gobierno Petro habría bajado gracias a los movimientos del dólar: Ministerio de Hacienda espera más recaudo de dinero,https://news.google.com/rss/articles/CBMigAJBVV95cUxOS2lUaGplMFJHbzNnQUJzb2tTTjFDRGtFSUprRE9kME8wLVRqWHlLYnRxMGV4Uy1SS2dBZVpqclgtUEFLQVBDNE5QdmlZM3p2ei1pYjNERGNvbUFzX3paOTJuMTNWWG1kYXpuWEhibFhuajZ2YmU1VC1meVN1dGFqU1JCOWZtU1Nyc21oTFF4ZzE2TDJCSFFFSGdVSHAyRllfOE5wNG9pb2RPQUJDdk5wako5a0plUHlBX3VVMDJNb3FwX2FoQjBMMDRkMnJ6MnM5WWtDMWNIbmZVbEgwRjZwcHVKbnpHWG4td3p0OURwNWM5SXdNU1lwbkNNeWRtYms30gGbAkFVX3lxTE5aX2dETmFRaXdENHNWTS1hNG9vN0ZLQkFuRHF3ZDFtS1JERnZPZ2ZBWnR2dG1odlMxeWhBbkVna09RRHNMX2ZfTmcwSVY3cjFCS2x0cVMzS181WXdrYW15VUNTVmp5cUY3VWZaQ2RZMExQRXNWQUxFRkhlZXRuWnd0d2ZzQXZYRWlZamphUkZoUjJYWTNVYXI2SHZORWd6LWhBdHpnWTRacmhacE12WGluMUNiRGNtRjFPaXE4dDlxWURmRjI3WUY1OWllbzVxTmdzNkh4MkR0SV9TLVdNczIyN1R1V2cwZzMwR1VVMmFSUFlzNkt3MzdSUHZhd1VMSy1nanJVWlB1WVBZRGtzLXE1TEM3YzlmdTNwMFk?oc=5,infobae.com,Deuda del Gobierno,['recaudo'],Neutral,,infobae.com
16/12/25,Gobierno habilitó el uso de contratos con interrupciones para garantizar el suministro de gas natural a hogares y taxistas,https://news.google.com/rss/articles/CBMigwJBVV95cUxOUGdnZm13bVgzOTJQUnFyU0Z4QUtXc0JVQXBLVFdmZy1lMnBxaEpSakUybEZITHdvb0N1cURVWGs3MDF5bWhFY2owVFlKcGdhTENMS1dLbjRlb1JldkM0WXRDLTB2MldSTUYweHk2T2NEa1dEUWlJQktqLVdSNXdBNFZiN1VIdThHWGtuTkxnYXpQaHIzQUNFNDR5ZlpzUm5kT3JLZTdOU0JJVm9UMTBhYUxlOW9hR2R1SnFYQnNxRzU3UGVUdWR2N2hROUdOaXhnRVdmbW9XRUZjNWFfbHJQQkh1NktYWkh2MHlYM3FQNllSVkJ2a0ZTd3pWMWtVdnB1VGNJ0gGIAkFVX3lxTE9BR182dlhsZzRPY2ZmY1BNWUg2bEVVczlyckxMNEkxeGxpR05oZVBwZUk2d0pYbVFhZ3M3aEZFeHVPQ2FteHNHa0U0NE1zeWdFY2hXUndQRTRBWlVXdWtYaFB2b0N0Qmd0NDlKOFR6U0pfMlEzV25Zanc2bU1vVGY1eUNhY1NjcDRreDdqTHFSR3VubDBCZWJIVVRtU3F5SWhCNlBPYjI5ZGhsY3NXcDI0NkJXWERTY25BdkI0dEYyWnVGcjNUNVJrOTYxRjB0aTN1dEtiRlpZajBzZTRFMnNlMjIwVHJKWGY1QXJHR3AySVI4SGMxRTRnYURTWF9oeVdaN2VfRkVVRw?oc=5,eltiempo.com,Gas Natural,['natural'],Neutral,,eltiempo.com
16/12/25,"Precio del gas natural vehicular arrancÃ³ diciembre con alza del 30%, Â¿en quÃ© parte del paÃs hay incrementos?",https://news.google.com/rss/articles/CBMikwFBVV95cUxQbmk4dndRZ00zTEdGS0M4MkxSQWloZ0NTZVlZVXEzcUEyMjVkd0xoWmVQd2hHWnpVMGFaWURNV2xueGJ6YXY2TjVlUkxBYUFiR1BkbTBoZmhSVE5hMjE4R2l0akhVTUI0b2tXdGpyOWhDODd1Rkd5RTY1MGtna0llNkNoZTJ2RGpiTG9rdnlYdk9hZzg?oc=5,elcolombiano.com,Gas Natural,"['natural', 'vehicular']",Neutral,,elcolombiano.com
16/12/25,Gas natural es prioridad para hogares y taxistas asegura el gobierno,https://news.google.com/rss/articles/CBMipwFBVV95cUxNbkVxaTBabHdDcXhucy1GUUYzLUhKdTQwMmhHN1ZWNTBYVXV4N2QxVjI0blpOa3VGMzRGRmdRRjJYai1vMm5aNW9yRUI2SUFtWWlrdktPQk52YjlmX2ZwUjdCb2ZXcTFDOWhWRHVVdjFtdWVzbnVBNUFUMHlyM0cyRWZvM3pNQ1NTY01ncS1mVTk0Q3U0dE9BQW90UWM1VVdPemt6eHBVaw?oc=5,elnuevosiglo.com.co,Gas Natural,['natural'],Neutral,,elnuevosiglo.com.co
17/12/25,"Gas natural, a 20 años de su llegada a Ibagué",https://news.google.com/rss/articles/CBMijgFBVV95cUxOeC1hb29jTEJWUUt5RFkxMHpoWG5iVTROemlIVEhkVmJDUDJOM2l5cGFPcU1SX19FS1k2bzJPZmRPSXA5Yk5BYWg5SkxzTURXdnNWZGtoVERJVDhSZVB2T2xaYndMSWViRW80c3JZZ042N1RQRGp3TWJQTzQwbWRXaHlaOE1mNmplTmMxMldR?oc=5,elnuevodia.com.co,Gas Natural,['natural'],Neutral,,elnuevodia.com.co
17/12/25,CFE construirá 4 plantas de ciclo combinado de gas natural con capacidad de casi mil 500 megawatts,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPaVo2QXhmV25IeDdtRjByS0RIUkFVTzl0enlDNV9RUGNxY1pGYXdWemxIYTRmVmd5bWl6MGVCQzhJQUY2M29IVVAtZU9Cazc2bnFpQWVKZE9WMHFmVG1kWTctcURsNXU1aXl4WjR0NlhWS2NPV01FV1d1M0Z2NzZYYl9DMU55bVhQejZIZ1B4M1p5LVRQVlNIVzN4ZHR4WlpjangzVHJUVkt5RzNIMnRMX0tmNm5Bd2RMUWZ6dmpHYXlfX2d5RXUtaEtmS0xRd0lINGo1ZDhPUGPSAfMBQVVfeXFMUEpnOFNRVl9DUzNJNktWS0FjaTF4YUo0RXoybFViS1ZnNzYwaW1wUEZMSHc1MlJjam5tZllCcnFzUFcxTk9PalNPRWViMmJrS0pTakJPSDZLUExtcFl4SlFuREpVYVlkR21BSWgzQklNTTNmMFVPalltNWlSWjZzdnRkTEhIZ1hfSG45ZVJ1SHkzZEJxX29qY3Vfbm5kU19RbGdYcURaUWk1YWRoeVM5U3BpRm9KaThYcS14ZXQwdjhOQlEtRjVKWC0wMExsMDNMWFFjWUp0NHh3bkM1LWpTZGtrdEJvZEJaWmx3ZFQ2a0g5WGI0?oc=5,infobae.com,Gas Natural,"['combinado', 'natural']",Neutral,,infobae.com
18/12/25,Ecopetrol y Petrobras concretaron la mayor venta anticipada de gas natural en Colombia,https://news.google.com/rss/articles/CBMiywFBVV95cUxOaEE0Mlh1WXVXVGkxNGNmOXdFUXlIM1FpVTY3ODhUamcxZnBDUFpURHQ2cDRHUTY5TFpJbW9xQ2E4YWZPZXhjSTJ6Z2JXOUhoMGx0U19Rdll2SnBqbFdhRUFIRmY3dlFvTjBMMXBBT0NrZEhiSnVZLWpYYUI3VlhRQjZBV1ZKZXB6aUdZWFpGNlo4WlR3MjlyVjg5Y2FCV1M5TnFsUUdvdGQwM1UtSGJYN1hQLVJPZnIta2o0NXM0Sk0tenJyQ0JRNXZfc9IB5gFBVV95cUxNZnBrU1RTbjBWbk9VQkVRNEM1YmFNSDh0bHNJZlhsYkcxSDFnUHE2MS1nZUU4dEtfQ0xIRVpPQS1iOUFKbWl4cmdXWTNtbDluMExxQnlCN0E4RnIxSmp0VzRQenhCTWtQWTIzdk0wMjRYSERyQlhrcWx3b2Z5X3U1a0M4ZmVTZ0J1cklHaHZEbU15ZVo0MzBRWTI4MkJkU29xOXhkcFZYcUdfdExqZFNxTGxHOF9IT21BOENGQTExX21talNqTHpUeUtoNEMtYV92RlY3ajFVWDRhNXpMNnVTdy1mQUtvUQ?oc=5,infobae.com,Gas Natural,"['mayor', 'anticipada', 'natural']",Neutral,,infobae.com
