Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
09/01/2026,Afinia avanza en mejoras del servicio eléctrico en barrios de Barranco de Loba,https://www.elheraldo.co/region/2026/01/08/afinia-avanza-en-mejoras-del-servicio-electrico-en-barrios-de-barranco-de-loba/,elheraldo.co,Afinia,['eléctrico'],Positiva,avanza,elheraldo.co
09/01/2026,Afinia desconecta asentamiento en La Apartada por conexiones ilegales y riesgos eléctricos,https://www.chicanoticias.com/2026/01/08/afinia-conexiones-ilegales/,chicanoticias.com,Afinia,"['ilegales', 'eléctricos']",Positiva,riesgo,chicanoticias.com
09/01/2026,Región Caribe | Air-e notifica a los usuarios que el precio del kilovatio hora no va a subir para enero de 2026,https://www.eltiempo.com/colombia/barranquilla/air-e-mantiene-estable-la-tarifa-de-energia-para-atlantico-magdalena-y-la-guajira-en-enero-de-2026-el-valor-del-kilovatio-hora-no-va-a-subir-3522917,eltiempo.com,Air-e,['notifica'],Neutral,,eltiempo.com
09/01/2026,"Air-e anunció que en 2026 no subirá las tarifas de energía para los usuarios de Atlántico, Magdalena y La Guajira",https://www.eltiempo.com/economia/sectores/air-e-anuncio-que-en-2026-no-subira-las-tarifas-de-energia-para-los-usuarios-de-atlantico-magdalena-y-la-guajira-3522883,eltiempo.com,Air-e,[],Neutral,,eltiempo.com
09/01/2026,Gobierno propone aumento en la tarifa de energía para cubrir deuda de Air-e y proteger el sistema eléctrico,https://www.eltiempo.com/economia/sectores/gobierno-propone-aumento-en-la-tarifa-de-energia-para-cubrir-deuda-de-air-e-y-proteger-el-sistema-electrico-3522752,eltiempo.com,Ministerio de Minas y Energía,['eléctrico'],Negativa,,eltiempo.com
09/01/2026,"Air-e asegura tarifa de energía estable en 2026, pero deuda billonaria presiona al sistema",https://www.elespectador.com/economia/air-e-asegura-tarifa-de-energia-estable-en-2026-pero-deuda-billonaria-presiona-al-sistema/,elespectador.com,Air-e,"['estable', 'deuda', 'billonaria']",Neutral,,elespectador.com
09/01/2026,MinMinas busca alza de tarifas de energía para garantizar servicio ante deuda de Air-e,https://www.larepublica.co/economia/minminas-propone-alza-de-tarifas-de-energia-para-garantizar-servicio-por-deuda-de-air-e-4302792,larepublica.co,Ministerio de Minas y Energía,[],Negativa,,larepublica.co
09/01/2026,Air-e Intervenida anunció que la tarifa de energía no subirá en 2026 en el Caribe,https://www.larepublica.co/economia/minminas-propone-alza-de-tarifas-de-energia-para-garantizar-servicio-por-deuda-de-air-e-4302792,caracol.com.co,Air-e,[],Neutral,,caracol.com.co
09/01/2026,Ligas de usuarios reaccionan al plan del Gobierno para cubrir la deuda de Air-e,https://caracol.com.co/2026/01/08/gremios-reaccionan-al-plan-del-gobierno-para-cubrir-la-deuda-de-air-e/,caracol.com.co,Air-e,[],Neutral,,caracol.com.co
09/01/2026,MinMinas busca alza de tarifas de energía para garantizar servicio ante deuda de Air-e | El Colombiano,https://www.elcolombiano.com/negocios/alza-tarifas-energia-en-colombia-2026-OE32368655,elcolombiano.com,Ministerio de Minas y Energía,[],Negativa,,elcolombiano.com
09/01/2026,"Gobierno plantea que usuarios asuman vía tarifa deuda de $2,5 billones de Air-e",https://www.elheraldo.co/atlantico/2026/01/09/gobierno-plantea-que-usuarios-asuman-via-tarifa-deuda-de-25-billones-de-air-e/,elheraldo.co,Ministerio de Minas y Energía,"['usuarios', 'deuda']",Negativa,,elheraldo.co
09/01/2026,Air-e asegura que para 2026 mantendrá estable la tarifa de energía: “$80 pesos por debajo del precio de las otras comercializadoras”,https://www.elheraldo.co/atlantico/2026/01/08/en-2026-se-mantiene-estable-la-tarifa-de-energia-de-air-e/,elheraldo.co,Air-e,"['Air-e', 'estable']",Neutral,,elheraldo.co
09/01/2026,Colombianos pagarían más por la luz: polémica alza transitoria busca salvar al sector eléctrico tras crisis de Air-e,https://www.pulzo.com/economia/colombia-anuncia-aumento-temporal-en-tarifa-de-energia-para-cubrir-deuda-de-air-e-a-quien-afecta-y-por-que-PP4986327A,pulzo.com,Ministerio de Minas y Energía,"['polémica', 'transitoria', 'eléctrico']",Negativa,"crisis, polémica",pulzo.com
