Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
06/01/26,"Acción de Ecopetrol y preferencial de Grupo Cibest, las más negociadas de la jornada",https://news.google.com/rss/articles/CBMixAFBVV95cUxNS2lQSzYxdDY2OGljeWdFQWozZ1ZWTHhCSTB3MTI4dnRZUURLaDdvVUljOGdnNHYyNU95YmJKZWxiZW5FeEFrR3owSkZ0SXY0VUFjR0FpVkpDMDRXeV91RDl4VkI1djFiV0FqdTlBRV83Z2JueGJvXzlGWURhb2NJWnFab1Ywc2YwQ0tTWm9vcXNSQ3NPSjhXRDB1dm1zYjR4TXhqUnJsWl9kenh1VEdHWHdNWWZRaVlSb2dLRXpKOWk5dnk30gHEAUFVX3lxTFA5UmphcFVFT0lRenNmSDVsWml1RXJabl8xaEFUeE84SmZpc0ZwOWNSdlFlSWVKN0xEajhMQVhGbW9LOWdRMC1TZnBmU1FPVENFQU5IUC15bnpzaXpEeXpoZ3BfWGF6U1dtMlB2TkNCUnBMamhFOFdVbWdhNzhDbm8xZVhLV0ZuRDhHWWxxR2pyZWVvNGhPVWE1YjU5WEFDNWJWMWwtcGlaeEZLWkNmbnc4Y2dWRWZMX2FLR0d5UTZBTUh0bU4?oc=5,larepublica.co,Ecopetrol,"['preferencial', 'negociadas']",Neutral,,larepublica.co
05/01/26,"Acción de Ecopetrol alcanzó precio de $2.020 y tuvo un avance de 5,2% en la jornada",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOZW1qanRyV0YxdGRFRkc0UEZoWE1PcG50clc5bXcyT0c4UWJUd3F5TGNtTkkwQ0VRQzgtWG5Kb0VaZnMwY1V5Nml5ckhXczNhRXlGM0dqLXFaV3piaVg5TzN5MnFpeUxDc2pBUC1VcndLYnhPeVZWRHRoN0FfNGJ1U3lxMl9rSDByVzBmTndxc1hLQnZKQXprQktvcThiblBoemNWRk9Kbi13OU10NHFiVVJpN0lmSHlMQjBvX1VXSldsQWvSAcMBQVVfeXFMUGcyNG5BNW5BTDBJcFFVNlBIcnNaSEdhOUMtVFdPWElOSWFyQVN1clZpWXVBX2ZMaVlPdFVyeDFaTndjakFjUDlFNjJQby01a0kyY1U0UE5yZXpWR21DdzNuVmo4Z1hOSmhZdFNHSWI0aDJ2MS1KcjFLUHQ3bXRLa3gtM0lfZE8yVzIxLWhqNVdqUGduYlY1RVRmZEpKbERvRTQyU1VIdS1jWGNYMXFWLTAyeW5JRlA5YUV2TldJcVF2eURr?oc=5,larepublica.co,Ecopetrol,[],Positiva,avance,larepublica.co
05/01/26,Ecopetrol,https://news.google.com/rss/articles/CBMizAFBVV95cUxQZ3N4d1IwRUp1RlBhcHhWemFpN1NsQW1FdFpzLUFrV0RhUTMxVTJHV2JkWElWaFNrbm5lbUQ2MGR2WXp3R21TU25jc2pWWXdNSUF6NnM4WWlIeVRQdmI4aUpOazdWYUlSQlhuZE0wb2o5WFFxVmFQNl93RmpVQmF5WGJ2R3RXRlBXMVhsbjJ1WWlrcTQ5T2VLYjhaMS1VMjVvUFE1Ylk2ekxxUzg2VENzdE1tWVFwYTgtSm1DejdNU1hHcExzUWdYdENIYko?oc=5,larepublica.co,Ecopetrol,[],Neutral,,larepublica.co
05/01/26,El programa de Ecopetrol que creó 440 empleos nuevos en Cartagena,https://news.google.com/rss/articles/CBMiugFBVV95cUxPOGh4Nk9pZTZVR3VmYnlkbjd0UWs2dXFSM29zQURLV3Y1cWdTeGc5WHJQZWN2ckFrbElVLTk0cVBnSTMtdlhKTVNPcHlvOE1GcEJGZ2hCazgzcXh2ZEFMNmlYaVYwUW1aT0VQNUJYOC13dlFKSlNrUDd2WDZlQ3Mwem9DbUhmbHYzbF9PVnF4eGlBQlIyVGFNNnlOYXpldmdlcG1SQy1aNXpGMWhBNnVqMlV2cFZmeGZQdVE?oc=5,eluniversal.com.co,Ecopetrol,['nuevos'],Neutral,,eluniversal.com.co
05/01/26,Este 5 de enero de 2026 Afinia retomará mantenimientos en Bolívar,https://news.google.com/rss/articles/CBMiogFBVV95cUxPcWxYMjV5YmtqUUVGQ2cza3g3WDVDZGRnNDB2VHZTNjN5NDljMzdBUWFXZ2tWUGFPTTlvSlZyYTh2dUNOcW4tMHZMQWlaWlgtY1REV0ppVHF4OWFsZ0Z2RXktREdmWWQ2c3N0N0kxN1JwSlVhaDNWMnp4MHRCU3NIaEtERDRFZ1ZHY2RUb1dTaVREQklhRW5xdXF3Ny1RRGM0ZVHSAbYBQVVfeXFMTXYwcFllZkhqUkpHWFZBT1lPcnVzT1dvNEcxbDh1ak5kVnh1RGlYbTh3Q1N3R0docEZTNG9jMFFmc2VTZXpIWWlsZTRDNWJ3dlkwUkRsTXVVN2FLVktKV3djd0EwVkc4aEN3MHpDS1ljOEVUYko0YzY2clRGeHM5TE1NM3NMS1BZTHd1UVZ3bkVqM0U2ZUlscm9UYndnSFVaejRYdVJWeVpodkx6NDVON0k5aEZDR1E?oc=5,caracol.com.co,Afinia,[],Neutral,,caracol.com.co
06/01/26,Cortes de agua en Medellín y el Valle de Aburrá: EPM anuncia los sectores afectados del 6 al 12 de enero,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNVTc4LUhoVGpQazkwemlYYnZlbUl2ZERQRnd4UGlacTJXOGQxTnhGeHZsSWtGaDlCX3JsTmJHSElSbGtlWlpnenB4Zlh0QXhLTFdXUE9GWklMVWZ6QlpZWTJWRFZQR0J5TTdTOG9ZWGxnbUlTNzFfVVhtaC1TOUpPMjA1dFROaV9XN2M2d2wwVmxwRlVFc3dYNU1PX3BEaTBmUWdRemdJNGlQNkFqY2hEVU9pRkNPRTdQcUhSYUxEY2JpTkVtbG1FTFNBRUhkZjB5aE5RZjAwY3BvVG5lT0RuRFphV0NOLXI5MFllMzZ1anjSAfYBQVVfeXFMT0hfb2piZ0lXamVyQV9OWWJ1TDlmOUh1LWhMZGZFRnJHbnoycnFXblJyVEo0LVdSODBwMzFtUkszVE1HSlRQR25DZmJzak9qVXlfelB1UWx1UmMzc0tJMnhnbzRVUHBOZVpqbzhXV0hrRjFWMllqSk1mTGpoV0dYaGRrRzdYXzNnWWxPVFNhdTRnNGFnUXQ5d3RaNFB1RTdPelRHcTBSQ0tsbXpGelZ0TkxFTW52bGNSNWZEdjJGTFVGWmY3eTBhZXRWb2hFUkNSSDI5QzhaMEtndzJLM1dCeUg4S2REWk5XblhQa1ZabXJ6TTZrNTd3?oc=5,semana.com,EPM,['afectados'],Negativa,afecta,semana.com
05/01/26,"Con una inversión de $24.000 millones, EPM recuperó hidroeléctrica de Sonsón, Antioquia | El Colombiano",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQX003WldkMlJ6UERJa084TC0tLVJrSHp2VmVLRzRfdmJnUTNXcDJITWFCR01VTVdNYlF3aW5XTml3MTBxXzhQNjJoWENiVl9IU2xoX3phYUZXTDFSRnFqVGpadGpCbmZWWTBhTmRPWEpiWW5EWXl4azdtNjB4dEl5dDF6Zl91R2NpRXEteW9nUTItTUo1anlMX01lWVZxU2JaYkNZTUdyczTSAa4BQVVfeXFMTzhIb09SMkVua1pOMUFlN09mVDlKbFZ5YXh4RWxHNUVKb3ZudkJiR3ZweDhyX2NXdzFXWGpreTRPdEN6dkxtSzRwWGw2QUxCWkxLX2VpbktoUEdxWXlWWV9IYk51TUo1Z3l4eGdYRXlrUkI0Ulo4cmdiVWlWcjZCejlrLUljSGhna2ZVNEY2OWRoTDVKejhOaEhVQjBtdGV4S1IwMDJreFRCN0NrNWt3?oc=5,elcolombiano.com,EPM,[],Neutral,,elcolombiano.com
05/01/26,EPM contrató la póliza todo riesgo de Hidroituango con Previsora Seguros: resumen de las noticias del 24 de marzo,https://news.google.com/rss/articles/CBMitgJBVV95cUxPbHFuUU5ka3NUSzRDU1NmRHFOUG1xbDZWaThzemZZcnY4XzhEUGxFZDRCNUt5dHI2ZXgzUjE5VEdKVUI4OXlyVFVrWW5NS1A0UVZ4eXp6c3NHRFIxSy1HSzlHaFRKVW1XWVNZZURlQ1BMT2JqUmtmSkhXZVd3dUVZWEI0aktKeG41YlRmUzdRancwYXR5N0VRUVNNSVJ0amRDWFBrZWRuUDlIQklrOWJYYXRPNHlaWHdaSkk2dzBkWHpGZmIzOEhMNHd3enpyM0Z5WE84R3NoVmJJU3lYZUg0b3JDRlRuN3NSSXQwLUh1MXZ1QzdiVWVxazZlMXhIdVJvX0xubjl6RFNlZVNfR0JMRTBYMnhyRFktQnJ4ZGRIcXlOUFBZd3haWS1na01CWThCaXpVOWJB?oc=5,bluradio.com,EPM,[],Negativa,riesgo,bluradio.com
05/01/26,¡Vuelven a la vida! EPM reactiva hidroeléctricas en Sonsón y fortalece la energía limpia en Antioquia,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNMXc2RWVTWkVkQ2FhQ2JiTXk2Y3NBTXlNNmpHSnU0TzlCdm9NbmMxak9DRkJpT2lsaXM0UWxDWEd3eWZMemdmdG5mcURTLWNiUDZONUpNWGh4RERieVZMdlRDRklObXhyLTFKYW5wOFdkU2pZelJCLXF3cWFjM3FOVkpYSW5iUDUycjJtV2E0ZWJnYWVtOTlqUHQwTjBpMExwdkZSUzBNVFRROGNGUWwtSUdvYjZ3dGZWQlR1WXVkUHU3SWhVWk8yNTdLcHpJX3VxN3NfUnprZmFpT2PSAeABQVVfeXFMTWF1YjhheU56OEtGSDFCUHFpa3d3dDZEcGZ5US1KY1ZqVWtPRV82d1d6cU9mR1RGeGRfbkNSM0RfOWp6eXJ4WGFNRWhIUkFNczYxc08zM2FiWldUNEpNT3N6ZEZWc1AxX1J0dkhPS0hSUTU5QWc5bFhvNmVUVld0RjNmTnIwNVN3d0tpUkRGTHBFSzN1OHNwWHMzUDJuUDJJckNiZnN5amhjLW5SN091cklkN1VfVFRweXBZd0FraWk3eWRsbXRfN19zaTJ5azN0YVpHTk1FT2ZFNTNDN2pHcTc?oc=5,pulzo.com,EPM,"['reactiva', 'limpia']",Positiva,fortalece,pulzo.com
05/01/26,ESSA y Sindicato de Trabajadores negocian aumento de sueldo: tendrán otros 20 días,https://news.google.com/rss/articles/CBMizAFBVV95cUxQb3RjME9nQ2tXU054RzBHcVNFTmI3d0JEZmVTWEMyQnVCb1RwSXJRYlRrMnI1SFg3SVg4S2hicDVuLW8tUGM3SDkwbTRiRTNKNjUybzduR3hseHVrams4U1FWSTluOU5pb25QU0JnSVZYcVVydzFrelczMEE1RlhBdEdpUy1NbDZXUk1TOUVrNlJoTjVNaDI2eVkwY0lITElrWWxJeFFOZWh5VFNFdUFpYTVPMGtOSWE0ZThrTUhCOW81UmpoSk9zWV8zTHHSAdoBQVVfeXFMTkFJaW8zbzJuSjFKODkzVTlpOFdDVHJ3eWtTNTFuS0J4WG1vVTF3SEtBcGdtdm9NMnFzUW5XeXdjVndsSEVKOTY5b0NSNUNCc1hnSm95SkpwdWNDdzFxVEh6SVNiZVVTNUhqazd3VXRkcHNOd3EzWDd4Zm4tWXFvc29QeHZrTmJIck9QN3RwNE5RNktEQ0V5ZmZMUWliN1hFUGd4dFBNODNTT2FlOEFuZV9VYlh2a1VzQlBudm92Qms1N0xtMmR3TmRwbjJqMlJXdzBuZld0eU54aVE?oc=5,bluradio.com,Essa,[],Neutral,,bluradio.com
