Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
27/01/26,TGI logra acuerdo con Hocol (filial de Ecopetrol) para instalar su planta de regasificación en La Guajira,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNOUI1RG1VWDhsbEIwYjFDTXNKNlVWcEJPZXA4b0RIdFNXblBMOUlnRGkwN2NpMnlpWnRoOWtYMl9IcDR1S2FQZUhXdWl1Z3VUdF9vVHFBakMxcnJKR2NTUlEtWVluRllRUXJYd0thTUJYcXp5VXJiejYzYTJ4WXJOWjJLZUJ5M1BrYzRBVV9mX3h6R1g4ZGRDcm1McUFLSGlQUlpKLTFnQ1Z3R2R6NzQyMzlmbFg5Sm5uUExqN0E3OWc4UE5ybjdtelU1cXBfNkd6OEdOZVJ6VGNPcGJvX2Z5Y29MaDB6NG5ZcEHSAe8BQVVfeXFMTXZoQ0k2NVdya3dCUWRsY0cwUEIxMWQ4T1lGUUc3MFdPSDNjcW1xQ3pwVVFZYjBGVW5KWThkR3lKdmlZUEVYREdoX294VXNEc1lpN1RRcjBwaWg5N2hQd2c2SS1lQ2NqcUNocGY2SEt4Ym9BZGZjSjZJNDhFdEJjRDRiVVBuMFgwZ1RlSlAwaktCbkt5aURwbmVqT2N0RXFtT28yZld1alA0dTZPeUhVRkZxYTFFT2tJX2FpVGZ4dElyWkF0ZlNrc21sU1VkR0ZVaVZfS0duT3p5TG9BdkcwYWlKcmRVOHM3QjRFWWgyM1k?oc=5,eltiempo.com,Ecopetrol,[],Neutral,,eltiempo.com
27/01/26,Ecopetrol y Frontera Energy construirán granja solar de 50 MW para abastecer de energía a campos petroleros en el Meta,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPcm5uUVFmeDQwUmdBSFJucE9yTENKVTNtdm52dGFTWDRsYjI2NUFiWGVYSDlLeU1mUkZFUVNkdVVUVmw2bkxVbmtROUlIQkhtTHVUTUI0eHhuLW9rQzlzWlFjYlhlNzdMVldFLU40UkNUZGxOeU5wWnhQS2ZySm9rcUFOam05VEowR244YnFETXpaYXRBaWhKN24wdUJ6ZnkyLXhERHpCcWtFMk8zV3hocjd1dnBxZ3h2a1BxM0doaXFmTmhEUXRUY1BJLTlMY2JnTk93VVhoaXpRQzJkam1kTGFYa3lKaGluZlVJTUViTFNyUFJ4N3hkWU12eHJKUdIBgwJBVV95cUxPaUVEMl9vTUlDTVpGdzhrb2VLd3ZKTWRCTXAzdV85M0c5N05Uc0x6Q0tfRTNtbGthTzRXXzRkSXp2Q2I4NHdJemVaUGtrS19CTEx2TEU0WEc5UDF0Q0dWcnhDZU5OM1FBbWRMX3IzUlNaWWszdDVuLUh2dkhYTGZwVjZvUUtjODRMMXBUSnNMd0tNUldWbDFQODQ0Z3lFbEFCQW9EM3dpWDJ4aDUybWxxblRMWkR3aW1TeDZRUVB4RjhPcFN5NkZ4V0NoVS0yZ3FFdURqenJlNW03RTdRT2llNUZmREVZZjd0VkVtSXh0TENyZ0k5ME5PSkp5ZzJMeHhDRFVF?oc=5,eltiempo.com,Ecopetrol,"['solar', 'petroleros']",Neutral,,eltiempo.com
28/01/26,A Ecuador se transporta menos de 2% de la producción total de crudo de Ecopetrol,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQV0JBSnZiV3V3RHhwakJJSUY5VVQwZ0kyM1lfS3hlNjZzQ3YtOWRLa0RhRmhnQ2NLa1gzOHZJUFhjV0t1REJabGIzQ3h1clFtX1liRzBnQVhIVVd2LTFSZnpiZVVzRDRYaFNSLXVvTU9YSkZ0RE90dF90MERvaTlYYlFRdDJJWlRudGpiLVBDeTFUSDVUa091WW1RUXZpc18xWkcwQnpJS2pfakNNZ05JOFBXSFh6cDlvQ3ctMVNTeDPSAcABQVVfeXFMUG93MDgwZDJxN2lDaG83eVpnaVRzQWdaamtsNTFGQ2JEc3pENUVSZFBEdlBob19nVkZjT3JaNGVOSEpmd25jaFhnNWlNRlpmOUNDWlJvMGNfTEVjY1VGdE0tV3BkNUUyZkhXVUFiN1BiNlhURlFmbTR0czdKajJKcHNGRFZvSlZSYl8yZXBnb3E2Y2t1Q25CVC1qa1FoQzVvMXhBc0owS2JLb2gtZXVGVW9QcllCVHc0OFlibU1JQnZZ?oc=5,larepublica.co,Ecopetrol,['total'],Neutral,,larepublica.co
27/01/26,Irracional: Ecopetrol por anuncio de Ecuador de subir 900% tarifa de transporte de crudo colombiano,https://news.google.com/rss/articles/CBMizAFBVV95cUxPRXFrZ2t4MGRKMWsxeDM4ckRmTTM5Uy1qTVY1cGNMaTVJZ1ZtRTctclU2dGdNMHZyNmE5U05RS0JNR0R5bThQRVdtaWZwem1lQVBzalJnQ3hWcEt1ZEhOSnMyM2hLRTJXNGdEOXdqV0liQUhpVDhPOXpXV0prY0hWVHJyQ2JjWGY5T3BiVWtIVTA4blVyWGNUS0xtTkFnVXB0cVlySUM3S09EQThxTndjenRBcTVGYXRXNnlYWUNJRk9sV0Y3R2lBNWNiZVDSAeABQVVfeXFMTVp0S0dMWlIzOUVuSUFCaUtUM2xKZGNKdTFGMWRDMUtENENySGRDSXowX0FIUm9jdnI3WGlEYV9jT1NuTTBwYmFFM2pOUWMwMzZGUkd2VnFwalVMTGNaUVBKcXZETmd5RXRLMEhob2xOS0s2WlBka1VCYkdaVGNLb0c2a3hQN2RFQ1Zrak1USzNkV2ttSzF2MktEeXFDdlpkX3l6NlR0WXRuQWVCdUZjLUZFZEpsaUhJU2ZRcEE2SC03MFl3dlNlYnY2clJiUko2dFBFREl1djI2TERuODZ6aGo?oc=5,caracol.com.co,Ecopetrol,['colombiano'],Neutral,,caracol.com.co
27/01/26,TGI y filial de Ecopetrol sellan acuerdo para avanzar en planta regasificadora e importar gas desde La Guajira | El Colombiano,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZmM0T211SDZod3hkLVVNVnoxVXYxX2c1QTExX2trOEVIa3VKMnNCbExBSUJuNUt3dndoR1I3WjJvN3l4dF9GQnpjdHNTYThDc0gxb1QxYmVneTBoUUd1YnNMMVRXZVBCbGg2Wk50R3JRUG8tamV1ZzlzZGRZVzVEa0szVXV2TnhONHphaHpYTG5IZnM3WTBwNkxNVmROOXfSAaQBQVVfeXFMT2dlU3Q4dF9GMlU3dVEyRHpqakZSaU1sLVFTVmxUbHdoM1BjR3ZGOHNKbXlIM1RGcHNjd29NcG9JWUd1NDkwaklJdW5UcjExaHFZWFk0LURab1d0SzI4U0FmTV9sbXdjUHI0a0pneVRidVlGVFFfTVdJcVl6dmhhYWlXNHkwRWUyU0xPTnJ6QVNZbWZRU1U4OGppSjJ0TXBIVnBwaTA?oc=5,elcolombiano.com,Ecopetrol,['regasificadora'],Positiva,avanza,elcolombiano.com
27/01/26,Tensión energética: Ecuador multiplica por 10 el costo de oleoducto y desafía a Ecopetrol tras veto de Colombia,https://news.google.com/rss/articles/CBMizwFBVV95cUxNUHNMc1UxUUg3V3hQQndUdFFrLUVpaVRqWlpkX1loSzd1NE9qcUNIVW5RNnpoTGNoNGdsNGxWZnhsLXRPcUxaTUtRbUJuRUNEU1VGY1FQZnFvRmYyQy1DZV9Rb3NzemFHRkdFY292OWZCTW13MFlGQ0lVZDh2NXRNVk9keldaZ3k1Y0FtQzh4UGNiVWZyWUQyYWRSQmtXWmg3ZjU2M0dSVXdGd3ZQREFsZGxiUm41bVo3a2NiY3NRNllZZDNwSE1SOVdrSjc3TDTSAdQBQVVfeXFMTy1jaGFyUThCY1lzWklwR2tMXzVlUDlzVmtjWjVrUmszbk8weUpkOGRQa1BjeUIybTMzNUJWeS1GUFFZNC1QWDM2REZFd1BIT2J6ZjI5R3BDa1BFdW5SbG5Hc001N3Ricm9uenl4OS1Fam1QalQ3dktjVnlaSDZ1X0dSMW5uSGpsS3kyRl9jVU01WFBkcDJXRS1pbExMNnNoTExYb1FfMWNFVlY4eWk3YVhtT09XLUhyQ2YtaHhDRlJZRkhMMDJRMVJJS2tBeC1DSTlMTnY?oc=5,pulzo.com,Ecopetrol,['energética'],Neutral,,pulzo.com
27/01/26,Garrotazo del presidente ecuatoriano a Ecopetrol: costo del transporte del petróleo hacia el puerto de Esmeraldas,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ2ltaVJBVUtPWnBDRjBNZDJXdGdLbmRmY2p2bjZubnl1VElLTDlKMGY0NkZpbTFJR1huN1FWWC1oUnV3dFRvT3RSZncwT0VmaHpmVHNTWURlNGhydHRIdEF2OHdNd2Z3Q0NPOVhOWFNFT2xpVG16M3N5MnMyd3FHbFZjaHZpaDhwbjdGd196YnFoQ21FcW5BTGplUWJ2NmJfdzBNMlhFQ3JZQjgzZHp3SDViUDVXZk5qWVY0RlRETno3NUNQUGlqWTNyazFPYmh4eEtUS081QQ?oc=5,las2orillas.co,Ecopetrol,['ecuatoriano'],Neutral,,las2orillas.co
27/01/26,Finalizaron obras de placa huella en San Vicente de Chucurí: Ecopetrol intervino 17 tramos rurales,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPN3dNZW1uM3BUZ2RPbzdJdW10SlBzZjRPNFctT2dsVUtwdS1CVi1rTjlFNU1mNlVMeHM3aGJSTGNfa3hWTXI3ZzRvcUtwNnZHUURXSko3WU96STFvNlJIZXQ4QkVBQkRZaUh4YTJCMkdiWGJWeHl5Q0NFRmJWUWZoNnFKX0oyaml1NU9weWlmbGJyNVItNldVMVBZY3VPeWdGRzcxdGVCdThscjFFemVvT3l6eHZ5WWZ3cEt6alNQMUYtaFpncDF3TTVJZ1l4Q1g3YkdQbFVuN18zVlJ2VnpUTkVzQWlCRkt0blBGS2NmSGVEeEdj?oc=5,vanguardia.com,Ecopetrol,"['placa', 'rurales']",Neutral,,vanguardia.com
27/01/26,Presidente de Ecopetrol confirma que podría evaluarse venta del campo Permian que opera con fracking,https://news.google.com/rss/articles/CBMieEFVX3lxTE1odjZBZ2IwNVFzM1hsaE1VVmxVTjlvRmZESV9Ec0hsSXVLY0dtZXV6SDg0Zy1WS2ZTWDdfYXlCazI1MUQ1cGtRZlpRSDlGTVlrS28wOHI1dlJhY3lYR2JoNFl4SERoTTNWRWxZUHNzX2ltNFpoNlNBdtIBfkFVX3lxTFBFTzhIZ0lsY3NFSm5ZWjZhXzB2cEZsS3VUOTlTNXpaV0h5eWpIdkRrMjdScTNxRUVyT1g5ZHZrQUIzXzdrTWVYcGdqdHFvaUhWbHVhM3BSeFdMZkt6dU5pS1BpMjlrV2dDMDRLeDFiUnB3VUhNUmVJRThYWVAwdw?oc=5,valoraanalitik.com,Ecopetrol,[],Neutral,,valoraanalitik.com
27/01/26,TGI y Ecopetrol logran acuerdo clave para la importación de gas desde La Guajira,https://news.google.com/rss/articles/CBMibkFVX3lxTE9hWXBlWUtkYXV1MTg3SnNJWk1LR3NnSUJwQjZEZmRBQlR2cDFJNkVaNmdWSkZMMXZZdUdmbUpwVUdKNHZfSEMtNVFrZzdBQ0U2X0gzMzFfeUpuU2tjbU11OHNETWxDOF8ta3pxRHBB?oc=5,valoraanalitik.com,Ecopetrol,[],Neutral,,valoraanalitik.com
