Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
07/01/26,"Las elecciones y la expectativa regional, lo que ha impulsado a la acción de Ecopetrol",https://news.google.com/rss/articles/CBMinAFBVV95cUxNR3YzcHdYaWU0bDZuNkNxd1pLMzFndl8wTkFNQXBURTQzOEpuMnh1eGVfZWMyaThjZ0dfMnZ5RmRPeldVVzVTUEY0UWhUZURrRFA2SE1oRmNTWEtOMk1XR3NFMHJtaFp4SjlUclZUT2EyUWFCaGdHV2t4WEdtQUI0ZEc3aXcyVjNkS1ppSnhlY3dIMnU1VFMwSVJDVzPSAZwBQVVfeXFMUEctRnVhdFZxX0pvUGFDTDdCVlRVR29IaDFhd3RHMzRlNURzajJFN0FTeHA4SGNxY0padVhiZDBuNVRMWEtlYi1mbmZvZkc3c1B3Nlp5VzhJcHdzeS15bmFUc3NVWFFBTFdJWS0wcVl6SVYxc3lZeTljbGtxSm8zTDVIMzFkelc5RmJyRmIwUWllY2I1ajd3Q0pqeUtC?oc=5,larepublica.co,Ecopetrol,['regional'],Positiva,impulsa,larepublica.co
06/01/26,Ecopetrol acordó con JP Morgan reducción de 50% de emisión y cancelación de su ADRs,https://news.google.com/rss/articles/CBMixAFBVV95cUxPMnBYY2ptNktqZFFYOVZYMnVKU21GcEwzbWlKUTloTEdHU09xVVRBUjVZZVQyLXI2b0E5dzdHZHRoVzhHdHJURUcxX1BFQ3J5ak1TNlFjeEFmRElDcHd5ZTBrZkx3SE40N3dyUTdYQU8tYWpzenl2aGo3M2xrRXVZZkg0bTAzcmVMRV9BTmkxMmVWVTh3SjFvVG9RdlNidEJpbGlwZUJXMjFJUDN6R21Cb0UzQXF3aGV2UndwcGNsSy1yLUlU0gHEAUFVX3lxTE8ydTNGZlNLUXpDT1MzMGJSa1hZUWY4Mi13THNiR3BDWVU2aEpWSlFpVzI3S3JERUNFUXBBWGhyNHFDM3NJUW1Sb1g0UFNmTXYxN1dJNG5MbDFVbTFvZjg3dDlzSWEyU0Vkc0w4U0NTUTRNdkRvS04zTVViUlhMNzlzb3NxWDVieUlyY1lyaVNKNk10cWFycDJYdXdVVlNKTmpmQUttVjQwcjE0U3JvV0xJZXlGMUQ3X3BESFBjVWRzZi1IWlQ?oc=5,larepublica.co,Ecopetrol,[],Neutral,,larepublica.co
06/01/26,"La acción de Ecopetrol en Wall Street ha crecido más de 3,5% durante su cotización",https://news.google.com/rss/articles/CBMioAFBVV95cUxPVDZzWEk5VjA4UUN1bzRlY0tGemtGN2drY1ZISTVodV8wZ2xteXBiNW1oWEZ4QmVFOExaWkVTUGRJNE1mNnpHRzVscHdzU3BQd21PUG9KdGZLQ0dFZm5LWm9BRnlnSmVZTWlXNnlsckRJTENMOUtMQzJhRXRGOGtKT25fbkp1bkpFS04wUVJjYmVQTzRsaTk2Vng1cHhhR3Nn0gGgAUFVX3lxTE9UdDV3aGV4eGlvc2FNd21ITzdaR1cwUEsxaWNXVVIwWHZMN3hQOThwdlpCcHN1Y2ZVMHk1SDE5LVFIWmk5OWxpd1lLMGRrUzc0TWNKU28xNGlvNF9qUVpYYTMyekpGa1VCbzBVWHNFcUJBc0NQMWdHeFZXSXU2Nm52TXRoNjFvMUJac3VodFI3OVZQV1hia2FGdHVTTmJ4ZXA?oc=5,larepublica.co,Ecopetrol,[],Negativa,dura,larepublica.co
06/01/26,Ecopetrol,https://news.google.com/rss/articles/CBMizAFBVV95cUxQZ3N4d1IwRUp1RlBhcHhWemFpN1NsQW1FdFpzLUFrV0RhUTMxVTJHV2JkWElWaFNrbm5lbUQ2MGR2WXp3R21TU25jc2pWWXdNSUF6NnM4WWlIeVRQdmI4aUpOazdWYUlSQlhuZE0wb2o5WFFxVmFQNl93RmpVQmF5WGJ2R3RXRlBXMVhsbjJ1WWlrcTQ5T2VLYjhaMS1VMjVvUFE1Ylk2ekxxUzg2VENzdE1tWVFwYTgtSm1DejdNU1hHcExzUWdYdENIYko?oc=5,larepublica.co,Ecopetrol,[],Neutral,,larepublica.co
06/01/26,Sube la acción de Ecopetrol en Colombia: es la empresa con mayor alza en la BVC,https://news.google.com/rss/articles/CBMitwFBVV95cUxQWXJreG83MEtRVlBlcWNySmJLVEY0NWNnOXhDQUxyMTlOaUVnS3FJZnFLb3p2UlY3OGRhS1R0NVNrbE5ubXNtSVI5WVEtQXVxV0p0Zk9zWVhYd3hRdFU4RDA3d2pzdGxLQWRHXzNTel8xM0NQUlpDdXYyNldvOHNlak1ILVRaOTZkR2FWU1FCTmV5WjZwUXJvdENpdDAxU1lSR1lzQXpReTljbHYzNzBaNHhSb0JOQXPSAcsBQVVfeXFMTURwcXd0ZFl0WEM5Y25hWU5zT2dWbXZabTV3bDA4bk96emh2RkN6R3R3Y2p5dGVFOW5MTXdVUlNfNkxNNnpwdlp1WUVCWnNPa1lrV00yeU5nOG1zbEJrQW92OFF2MHI2ODVTVUY3a3NRekJrYVhNMEJmek16VFAyMHgwOEVFSTlDd25fMEt2Zmd2S2NMV0wxcmlENWtIejhXLVY0bnFSdzI3NXlnSjYwOHhhVExtazRJTnFZQVczWWhnbUg2SXlWSEZmTlU?oc=5,wradio.com.co,Ecopetrol,['mayor'],Neutral,,wradio.com.co
06/01/26,Polémica en Ecopetrol: presunto reparto de $213.000 millones favoreció a contratistas cercanos al poder en el Meta | El Colombiano,https://news.google.com/rss/articles/CBMimgFBVV95cUxQcmh2Tm9MTDdYdnpuS1ZKeXpmaDJNZlU1c044QmcyUDhlT3k4Z04zV0FjS0psdVB6TV9qQkVNZ3dFZ2tYVS1RZmE1V245T2tETTNGOUhobjIwUEw3NFZIZ09aTW5PRmhTNTY4VHJHWlJ4OVBtcnd2eGJDaEhxTlg1RzFKRHlYMF9GbHVTNzE2ZnNwZGtYQnM1bl9n0gGfAUFVX3lxTFBQR1lsV2t0cGZxLXliN2x0VUo0dGZjS1RLdktvZnNVMFpXbnE4NGlUcTdNeGw5LXdkb0wtQ2RLb3hGN1FwWVBUaFdWUGxoZElmUlZPWW1aMENrTms1SlFCQ2ljYVlqVWlhQ2k3enRvbGh0MHJXTTY5ZWVjS1RBNVBpU1FTbTNqRVh1T1VyQ2xsZjRIN0RiZjJvMzVxY0dXaw?oc=5,elcolombiano.com,Ecopetrol,"['presunto', 'cercanos']",Negativa,polémica,elcolombiano.com
06/01/26,Ecopetrol y Grupo Cibest lideran la negociación accionaria en la Bolsa de Valores de Colombia,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQX3QzQU9KS2hZN0U0ZkxWU2RuNW1DSTI0TFlRLTRmNFN0UjVyaDZ3ZEt5R2JZTlRBMVV3ME50eG1faFJuaXZtblZUblk2Q1hlY2FLd1Q0cmVyb0xpTm94NW5PR01QV3YyUW9lQ3MyWG9DbG9kQkIwWktqSGpxWURMZEpmejdXal93aXdBWXRnelNVd25ZaGdnQUlnQVFrbE5vR0IyRHYycHFPbnpEUnprVF82NW1WQW9DbWZLY2FSd3R2dk5mYkFDMHNkTERQSUNr0gHQAUFVX3lxTE51cGdONVNWRk9kanNBVjFERGw1Y1dwdWczZ2F1bGJJcFMxa0lvdUNzcVlyQ0tENU9nUWZSejIxWUlxTUQwXzN1TnRkTG84Nzg4Vm1CRW9RYTR3cGl0ZkZ3eDBDMV9LTDNaM3pDTVBIVkxiU1dUQnRtYzBUa1lXTmNfYVNHWHR4OXNhVW5zUUZKNVMyeldSa2hfZ05IMmdhVXpyUnY1dUJCVXdFcEd5WFV4X1F4TlpMbXc3OS1RNmI1b3dpczA0d0dZMktaRWsxQ3g?oc=5,lafm.com.co,Ecopetrol,['accionaria'],Neutral,,lafm.com.co
06/01/26,Ecopetrol acuerda con JP Morgan la reducción de los costos de emisión de sus títulos en Wall Street en un 50%,https://news.google.com/rss/articles/CBMi7AFBVV95cUxOUHo4dVFuUTR6UVVZMl9YMHYyZ3RXQWd1QUVTZ0Z3eU9jcHctbGNmbHhHYlM2YS1zVHYyZGl6Q1FXTVJ3T3ZCeG5xcXN3d2dtYmVvb3B0OFdCb21sa09oZXhxR0RVLVlrRWxIWV9oYUstd3dBRWFRVXRVTUktQ19UVWlZTEFudUZYQ19KdHJMUGh0cDBvUnRueUlKdVZxeDlvdFFsNWRfYlFjM3dHUW83LWxaLUNzQmhqRnVBbzFGVFBpYkNFWEZtd2JPVmthS29mbnZJd1RZaUU5cUNWTWVmRjVrRWIzUGFPM2pYUNIB8gFBVV95cUxOZ1kyME4yZ2lSSnNteVY2YWg5WldXMUxsZXhTajdZNFV4ZUV0eXNKN3Q0bm9MbTBVb0RZdGxJcFRJS0Ffbzc3U2g5MVpUSzQ2RlhtblpIUnRVYXVXc3IzZG5tMGlyZ0tMUENucVJmSTY2VS1yRWZIMHMzZURjVDlLUk1RdmxwdnBaRzExdHduY3loM1RseWRzYXZSbnBmZDBabWNDSE8xZldveHYxU1FlSUJfd1dMOVprdW1qa0Q3QUR1bm8zeEowSmF0cDR4RkdmeUVZTkdXTTVDdWJsTGxwVEs4TlVkZGZyX0xpSnN3anlXUQ?oc=5,portafolio.co,Ecopetrol,[],Neutral,,portafolio.co
06/01/26,Ecopetrol encabeza la Bolsa de Valores de Colombia tras registrar fuerte repunte en sus acciones,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPbXBnVGdadkFjOGVGa1lhTkNhV3hMdlBGcWNHY3pJS3dDRnRYcHVsRVdpbzBYUGlGMWI5bUlXZkhlQ0lRQ0t0c2VlWkVITUljU0hPUkpNMkZFYlN4S1VUTmNvZnZqZ3hZa2JBN0l0SzNVVkdkeUN0d05BMFNPUWdBdlRnVVNNTS1pZ2hvTUNxSWQ3XzdsNGhPS3I1dFBodG9lZmZoM0RRNUJGMGxfQ1J0S1lGTC1GenBwYjFBMFN3LUxXcXBfSkpKMWpFTWpFS1o1MW16bGVWa2HSAfMBQVVfeXFMUE0xZkRvY0JBOWdER3VidmFuS1ZLeWJWZWtHSWZsclhER1Z1Ym9hZjBQT3p3RUNmWXUtTEpiNnpmdmdtYzBsN2lNSVpEbUxJZjFxZ3VyN0l6OWZUakxvTXRiS0dFZjZEc21RMEhiNU95Sk9YWUxBQmwxNjc4SjNxWkNuVU5GV1JHc0Z1SEUzTTlrWnlmWWc0SUFKU3NmZmptQVJYOEs1YkhZVDJlS0Yyd3FvazNZSWtySmdubVF3aE5QTTRhSVRxeXY4cjdieVJXTjVoOVR6b2FuQWxXTTZSSEhXWHc0UlRCVVVfRS1INFNGaGhF?oc=5,infobae.com,Ecopetrol,['fuerte'],Neutral,,infobae.com
06/01/26,¿Por qué sube la acción de Ecopetrol? El impacto de la caída de Maduro en la BVC,https://news.google.com/rss/articles/CBMizgFBVV95cUxPMFBLNHhBSWI0TWZOdHljcDhtcUFkOTJMMmU3LTVLbzdENXRPOEVTMW5kT3JUVVpoc2hBLWJIMHhhd2xidU4wN25fYzV6cjY5WTN6YzZVQVdHTTZMNHVLR1ltUVlPck4yMFBrZk10NEpvWk5iMmJlZUxmV2paUzBibWpaaS1TNzFqd21iZEMxNk4zclotTWZRNENfMXhrYUR4aW9NLXpxeXZDZm1tUEl2eURGeFJXR21zWTFZSE1KbUxQeExhREYweDZPWm9HUdIB4gFBVV95cUxNWVNQdTIwQm9KSVl2Qm9vd0ZGdnpmZ1hvb3VJNG1KQ0swNnRGNlBseUJwYzRPZ1ZsVlQwTmM0RUZabW5tVTZXaEFlbWVaVkpwWjhDbG1kNTNtSHE5YXB2OFhSdUl3S3pyeV81ekJZcEtDNmU3RE05UHJGZXpFYlVobG9FUmlZZU5uNTRGODN3Uzl4MXJuRkpxZjRaNGFpUTMtVTRkYmgwTnFkbU94ZzhSbktXc0dnamNodkd6MVBjaEcwWTI1RzV0cTFIanJRM3plUDBLa1duR0E1RVNPTTNRWDJn?oc=5,bloomberglinea.com,Ecopetrol,[],Negativa,duro,bloomberglinea.com
