Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
16/12/2025,Sector de energías renovables pide reglamentación que dinamice inversiones y reduzca tarifas eléctricas,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQZ1ZUQWd3TXVVaHlZM0JCWHAzTkNjSk8tMjVmS05ibWNxMDhCZWhoRFFZeHU3VURTZjZlM2k4Y2FqRXRSNXpVUkVwRFk4MWt4ZVgtSkc1RzNrNGpEa3JJTEc3WC1nd0RRWndDTWY5S2VmaWhjNUZzNmg0ZTk4azNXYk1tWlp6U2tkaDI0MFJqblV6WWgwb2t3alNnbE1UZEpYeUNBTS1LWUQ1SnNnNzhZZ2dPUzVRN2ZaekpGam5NUHY0QnFXMkZ3bUR3c3NvZGhXOVhNbFNLcDItT3Br0gH3AUFVX3lxTE1Oa1NKLUdzUUxDY29lQ3Y3dkpLR25Ta3lpNTY3NmlQSmN5ZG8zUDU0NUtYa0lHSE5LWXpWNXk1VXExdk1pMGNmOUxNcDJMX3h3UmhtSEJaamVJTkVnMFlrbWNJSkYxOTNYU05sSXZUNC1oWUNvX1M3Z1ZmNWp3VDFDUUgxejl3cEdwTGhWQ0trelVkWUpiS284MG0ycHhzcUIxMVBiMVZuQVpqS05RSWdPamtfSjJ5QjhnNlJNaVNoT01LdXF5cFRwU3ZFSDQ2QnpsTW0zVk9oaXpyT0FPNmhDbWRXUFhJdWdhYjk1TnpsTDEyTW9KWVE?oc=5,infobae.com,Tarifas eléctricas,"['renovables', 'eléctricas']",Neutral,,infobae.com
16/12/2025,Gobierno habilita uso de excedentes de regasificación para ampliar la oferta de gas,https://news.google.com/rss/articles/CBMixgFBVV95cUxOOTl3Z2hRTE95Q05GN1ZONUFHTDhjeVZoMXpGMEdhLURLZUpoQ1pPWU84eDNHS0M2RmlicGNxLTYwRG1LLUtvcGFBRFNXMEJYM2NTMFprcklLV0hhb1I2bXhCWHBrR2JndUlCa0NybTZMTVh1dGhiZVBUX0tRd1Utc24zNkQwWW9lUUlNTGROUDkzMGlwbldhU2xnV0d6aDVmajYxNTYxeWFFdnFNR3ZlWkhGTDBrYS1kd1NCR0VlNF8tVmZ5aXfSAcYBQVVfeXFMUEZ4Y1hyRUp4STRYbU10SHhLb0xfYndEaXpNQlBmak5XUE9CVUpIRm80dWJGU0VWSVV2VjJkVGpaR2htbVhmSzFBSkE5RnFmYXhsZHNwS0dvV21XUDN6S29IOGtzcFV2bEM0MWhRYVdXSkxSQ0JNNWFEOHFPbk5UNC1SVHVjLVBaMVNyUkpPeFg2Qzk0SEhxQnlMcTVXTTByb1FZSTlySEpUcEd6SzR0TTMwNFJiaThzYnl4YV92bTdNLWNSeXhn?oc=5,larepublica.co,Regasificación,[],Neutral,,larepublica.co
16/12/2025,Gremios del suroccidente alertan por crisis del gas natural y piden medidas urgentes al Gobierno,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNSWVVclU3OE94ZHVBbjJzRHA2RS1pamJjZUs0MDZITnBZaS1saGFFeGZoLXBhZ0tOdWY5dW0yX3JUdGQtbllTZVJfUmRXZURMQjRrUnFpNXhJSHFEZHloWXRwbTQ1RFhrSjcxTkkyOFBmazJnekUwdFNBWVN4d0kzU2ZrZVBmZVUwM1hQU2lEMEVXYUFETEZmaWplNnZlWnZnV2xmOVFEcXp0NVJSMmpQM1pFTHF4SWg2TnlvUGx0Uzg1LW1xSVB2cXBhSjV1a3lpNy0zOGthbDQ0dFZZbjc40gHfAUFVX3lxTE1JZVVyVTc4T3hkdUFuMnNEcDZFLWlqYmNlSzQwNkhOcFlpLWxoYUV4ZmgtcGFnS051Zjl1bTJfclR0ZC1uWVNlUl9SZFdlRExCNGtScWk1eElIcURkeWhZdHBtNDVEWGtKNzFOSTI4UGZrMmd6RTB0U0FZU3h3STNTZmtlUGZlVTAzWFBTaUQwRVdhQURMRmZpamU2dmVadmdXbGY5UURxenQ1UlIyalAzWkVMcXhJaDZOeW9QbHRTODUtbXFJUHZxcGFKNXVreWk3LTM4a2FsNDR0VlluNzg?oc=5,caracol.com.co,Crisis del gas,"['natural', 'urgentes']",Negativa,crisis,caracol.com.co
16/12/2025,"Andeg advierte deuda de $2,8 billones en subsidios de energía y alerta falta de recursos para 2026",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQTzVKUVNUZVdHOV9PR2ZXN0hMR3k5WUdrai1vUG5EbEFuckZCWFNmeUFOQk9iVE0wbmU4UDBfc2MtaDlrSW5xTjNWVmV6R0taQ2UtVndyYmxXNXlqRm5pZHlhVVFISUl1NTBXVVdxSkNWblNoV2VkZmYydDllVDdJZ1dNWkpHZ2RVeTZtVEk4d2xNSnVjOUlKYmNJS2FkaC1DQ3JXTFVLSlBSZF96TXpkakxTS2czQXlUQW5ON0k1LXJ0WHPSAcMBQVVfeXFMUEpRNWlCenh3YzczYXY1TFpCbnNEdnRMbG1Pem5BWXYtN2syVWxGRWxjTkNGWDJvQUI5N0M2Zl9KbHlqcXpTcGNObmNMU3lHZ2VhSTUwbnUycFpZck1TQTZsLWtsNFpMbEpJMTRpMi1Ia1haOF9kazFtZnd4dTJ2aTdkRDlmdEN0RlQzVGN4RnNfa2tkeU9QbWg2NzZhOVJPSWItdWxVdlVEQ2d3WXZWUWNLNmFRMVYycGF2S3pKTUZCTGF3?oc=5,lafm.com.co,Subsidios de energía,[],Negativa,,lafm.com.co
16/12/2025,“El gas natural no se puede suspender ni encarecer por malas decisiones del mercado”: ministro de Minas,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNUUY4eWt4emw3X2NGMHdVVkdaUUZQZGxJYUZkMWIxR29SSFBWcVhPa29tbXItTnRCRXhCOUc3X3hqb29QZHV1bUNFcEk1bWE0b1ZuellnMS1hUHF2WlNERW5nTmo5N3A5VkJZU2FvRjZtZTJjTGRNRk51Z1c2amg5anhLXzdiM0lTSmdBeklWZ0M1Z2VtTmlqeU5hd2JhZEtjdzhjTG1vTi1PT2xaV0RLM01oSE9abS05aHY1ZnI1OGIxd2xseDJLa1k1X21lMWtIS3FiLW03WE1PZWhmc2RZ?oc=5,elheraldo.co,Gas Natural,"['natural', 'malas']",Negativa,"mal, mala, suspender",elheraldo.co
16/12/2025,"Minenergía expide normativa para garantizar suministro de gas natural en hogares, comercios y transporte público",https://news.google.com/rss/articles/CBMi3wFBVV95cUxOQ283VGJFSEJtLVhWM3dJQVB4RUdnRFhTN1d3NTQxVngyeDE2NThZLVUyNFFId0tXeGdZSGUzY2I1TWNOTHptczdwcHBNTDF4dG9QNHpwWTZLMG1kR3VEUXlTdmdYOTl4bzlwcDU1MTJ1MTZfSGUwWjdERXNEU3c1TDdmZ2dnM0QteTNhQ0VFazZwQzZzSDA5MFowbG1XWVMtZE9QQUJES3pvTTJsOWQ3NXMySEl6d2Zmd2lzb2pCc1lkYnlnMkdqdWMyb2Izc0VLQzBGVVFaN0VVNlVXOWtN0gHkAUFVX3lxTE9hOTJiMEtOZDMwZzhTcXJHVE9aYW5pVHNRcjlSck1QcF9PMWwwYS1zdlNuU0lfNnpEeVB2RmZPSG1kVVhCM1N0d1NhN09uTnRRLUp5bzdJUjJBaUNreVpoMUFFZEkwcG41dW96ZnBHVFpsdzFaS2paLThPRTdQanctWjVpVzNCYzVXX0RaeFFtM2FmRGdmTEZEWmQzMUNvZjl5TWpRSVdiTUdaanJZMU1BTkNjOTJiYk1oWVk3N3JNVDZ6U1RiSjhsSDRzTm01aE8yMW1vblVQTFNsckJsZ1FsV182VQ?oc=5,portafolio.co,Gas Natural,"['normativa', 'natural', 'público']",Neutral,,portafolio.co
16/12/2025,Hogares y taxistas tendrán prioridad para recibir gas natural; Gobierno busca evitar especulación de precios,https://news.google.com/rss/articles/CBMibEFVX3lxTE5EYjVBaGtENWl6V2JxNTBPSkhrbnY1bGVxNVBqZTYtQWZYZUZ1ZVlVWm9lRmxCMjJQeW1qWlJtMVNvZ1lfYUNOVF9JcS1RRzY1MFd2dHQ1dkdQT0ttYW1OTV91Vi1wVHpoQTJ6UtIBckFVX3lxTE1UYkNqdlloR2p2VHJRQkQxZ2dCV0NIa19TcFYwVDZOdFVORXhhS0RGVkY2M2VXbmt2eUxNTjlHOWdoRUJrMDZHU1hSeWEydFdfajA3M1FZY3UyMXdQSlhaRXhheHI5WGtqOFltVjhDdUF3Zw?oc=5,valoraanalitik.com,Gas Natural,['natural'],Neutral,,valoraanalitik.com
16/12/2025,Enel Colombia lanza estrategia de prevención para responder de manera oportuna a emergencias por lluvias,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQdWwyYmtOWHA4QnFIdmVWQ01Dd0gxQm5UdHotaEpkWWw3ZHltTUlkZFpHSVhtVmFnOUUtV0JQVHl6czhpMnk2d1BlRS14ekdWay15YkZnbmN6YWpCSncxYS1aQ0doQXU5WExDQzB3WWFsTGtyNlBXQy1NTkZzWHdXVVN6NGlmTzJ0TkdZNExqRjctUWlCc1U1S1FsTjZlbWZMNGktVmFwTWkzZWN4aURwVWlmVTZhREZiS2VIZmlYSW9vZ1hhZ0kzenJDNmJfQUc2YVZVOTFJbmpTQ3NnNGfSAeMBQVVfeXFMTTVxQXFrUzJWeVkwdTZIajU2Q1BvbU5ScXZ2ckU5aVdha0Z4Ti1GMmphNExTRHpLV2ZFSDgtckxXUjVoVms1UFVzYUVPei1VREF2WVE3T1hERFF0OEF1QUxqRENHRGNHcVFVem5vME10UjBrQnBPOW8tX2R3YlFsdXF4YWZKRlFlSlJ4dHJVVlo1ZnFtdk9ocDZ5YXlaTGV6cEhtc2FCZzB5LXNJRUhRWjVKVUNQWEhHWVhhVUc5ZmppYnY0QUhiX080R0RBREpVWnVOQVpLXzVGUFJyU1RUTTBBRnM?oc=5,portafolio.co,Enel Colombia,['oportuna'],Positiva,,portafolio.co
16/12/2025,"Ricardo Roa, presidente de Ecopetrol, atendió interrogatorio ante la Fiscalía por compra de penthouse en el norte de Bogotá",https://news.google.com/rss/articles/CBMi-gFBVV95cUxOQzV1Unh3ZXhxSFdJX09Xc1Uybk50UU9JTlR4cVRERnpWOHZ2dzY2LXpvWi13WDVCXzh6TlJsc2NLYlBnT1hUd3RRQkl1bEk0Q3d4V1hfd29WcmNCZExCTnk3MEpBZDdaNmVfVWoyY3VMcGFMQW1qTnVZV3ZTNXpseFN0OGM4UnNNUVFqUEJRRGRHemhXcFFoVUR0UWVMc2xIYmZiX25MNllvUnR2bERncHJqMkNILUtOSy1pVjlMUEFrV1lGb1F6ODRCLXdIaUdRNlZudXYxMVNrQ0t4R2JaYzY2NTJxb0RxOUlqVlFTYVktU3EwcDdaRmZB0gH_AUFVX3lxTE4yR0hibTVsbnlkZXhHQlFPeWcyLXFiUzhSX2lSQXBGZmJkS2F1b0JyRHRqLVptbDNnbG5BYkIweVRQVzdKdm9vTWFYLURsUnZRdFI0OXo3MFU4Y1RUSHk3djZNR0V5S3FmTVd0RFJXWG1ZTEpLenNpdmZyNFFKRGFuUEZId29OSmRKYnRoXzBiQ0w1bms4a21NMkxraVc0bDhFdDU4QWpULVFYYVJnQXhtV253NFA2cTRVRnY4eXlwNDA4b0Q2cEFkQ3hSX1pNTk1wX1p3YzMtRHduLUUyejlvR050UGpsTERUT05jSnVsczdSNkRMbDE0TDRsTjhJWQ?oc=5,elpais.com.co,Ecopetrol,['interrogatorio'],Neutral,,elpais.com.co
16/12/2025,Presidente de Ecopetrol Ricardo Roa rinde interrogatorio ante la Fiscalía por compra de lujoso apartamento 901,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPMlBOMzc0dEptUkdQT3k1ZERYRkVRdlRQekkzUmRydW1nbTlVa2dndFhFOVJkT1hhdC1INS1YVU1NV3hVU215WFJ2Vl94WnN3eHNHZ2p6djdEQm8wVkZydF8xWWUxZ2pDc3EyT21wNC1GS00zaTlHeVplYm1qcVNIdndDRGI4MFZfdjZkQ3N5QkptcTRBUGdzOTBnNHJuZnJQNlNYa1lGWEVRSFlpS1QxeFZOREpTcUdQNFdNNVc2MzZiaTNnSy00YUExRGc2c1gyYUNQUVNCSEtVdkx4OElGRUpZTdIB4wFBVV95cUxPTTBWYVJ4Q1pGQk82Q1g1YTJtRWJKVWFUM2p3Z0tOU0xrUGszQmhSV0l6MzhCY1BtX0EtX0k0LWR6MU5aRDhLRURTN09jZ1YyQ0hjN0hodzN1cWNWSnF1NEplZDN0OHhiT2JKZDVwbXU2X0UzbU9CekMwVWQtN0NkMHphM0xSQ2hGcFRGTzlqazdkLWRKa2hZT0tHRmtzQl9lcnVSc3ZVQ2VWNG41TDJHLXB5WDRQdEY1X3QyZVVCb0NWVnA5cVZ3cmY2dm9zbXN4WThudFdfRjBZWHBiZFFIZzBRWQ?oc=5,lafm.com.co,Ecopetrol,"['interrogatorio', 'lujoso']",Neutral,,lafm.com.co
