Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
12/01/2026,Trabajadores de Ecopetrol elegirán a su representante para aspirar a la Junta Directiva; los resultados se,https://www.valoraanalitik.com/trabajadores-de-ecopetrol-junta-directiva/,valoraanalitik.com,Ecopetrol,[],Neutral,,valoraanalitik.com
12/01/2026,MinMinas evalúa importar gas desde Venezuela y revisar proyectos de regasificación,https://www.larepublica.co/economia/minminas-evalua-importar-gas-desde-venezuela-y-revisar-sus-proyectos-de-regasificacion-4303328,larepublica.co,Regasificación,[],Neutral,,larepublica.co
12/01/2026,MinMinas evalúa importar gas desde Venezuela y revisar proyectos de regasificación | El Colombiano,https://www.elcolombiano.com/negocios/revisan-planes-de-gas-en-colombia-OK32388767,elcolombiano.com,Regasificación,[],Neutral,,elcolombiano.com
12/01/2026,Afinia anuncia cortes programados por modernización eléctrica en Bolívar y Magdalena,https://caracol.com.co/2026/01/09/afinia-avanza-en-la-modernizacion-de-la-infraestructura-electrica-en-bolivar-y-el-sur-del-magdalena/,caracol.com.co,Afinia,"['programados', 'eléctrica']",Negativa,,caracol.com.co
12/01/2026,Consejo Gremial de Bolívar rechaza propuesta de Minminas para asumir vía tarifa deuda de Air-e y Afinia,https://www.elheraldo.co/atlantico/2026/01/09/consejo-gremial-de-bolivar-rechaza-propuesta-de-minminas-para-asumir-via-tarifa-deuda-de-air-e-y-afinia/,elheraldo.co,Ministerio de Minas y Energía,['deuda'],Negativa,,elheraldo.co
12/01/2026,"Empresa Air-e anunció que mantendrá “tarifas justas y estables” durante 2026 para usuarios en Atlántico, Magdalena y La Guajira",https://www.semana.com/amp/economia/empresas/articulo/empresa-air-e-anuncio-que-mantendra-tarifas-justas-y-estables-durante-2026-para-usuarios-en-atlantico-magdalena-y-la-guajira/202600/,semana.com,Air-e,"['Air-e', 'justas', 'estables']",Neutral,dura,semana.com
12/01/2026,¿Quién paga la deuda de Air-e? El cobro de $8 por kilovatio que divide al sector eléctrico,https://www.elespectador.com/economia/empresas/quien-paga-la-deuda-de-air-e-el-cobro-de-8-por-kilovatio-que-divide-al-sector-electrico/,elespectador.com,Ministerio de Minas y Energía,['eléctrico'],Neutral,,elespectador.com
12/01/2026,"Andeg señala que deuda de Air-e es de $1,6 billones pero no rechaza recargo temporal",https://www.larepublica.co/economia/andeg-senala-que-deuda-de-air-e-es-de-1-6-billones-pero-no-rechaza-recargo-temporal-4303264,larepublica.co,Air-e,['temporal'],Neutral,,larepublica.co
12/01/2026,MinMinas responde por alzas de tarifa de luz para salvar a Air-e: “es temporal y solidario”,https://www.wradio.com.co/2026/01/09/minminas-responde-por-alzas-de-tarifa-de-luz-para-salvar-a-air-e-es-temporal-y-solidario/,wradio.com.co,Ministerio de Minas y Energía,"['temporal', 'solidario']",Neutral,,wradio.com.co
12/01/2026,Intenso debate a propuesta de asumir vía tarifa deuda de Air-e,https://news.google.com/rss/articles/CBMirgFBVV95cUxNTUNsN3NTcld3cFhWR0ROZVJuNXdkaUpjTmR0U0pWT056TkhqbkJoRHlKQVlSTk5OdHFONHFZLWNIajI3UEtZQjN0YTVaVVlrN0E0blJSemRzbXhiZ0pCTW5zeVRKTHBORC16aDJUUzVpNS0wZ2htLWcxV0lnYjNDZHVzRmtDdlZVOTQ3ZUpycGkzdC1IaUVIQkxzQlBsX0dHOHg0Y1VDRXZvbXVsaWfSAcgBQVVfeXFMT3lUSFJ3Q053SUdLcWczYjc5YjU2YTI3dWtlTjc4TmlOWHVLa0lubXRnd0ZNVWRpUnZXLWx0V2djSzdrNG94SW1JazBjUFA0anlwbm5yRHQ4ajM0TWkzVUVnUDhCM0pnT3ZiV0JzdGNGNmVUZ1lpaHM1Ulhxd1Z5aXdpRExZRGhFRVJZLS1scHZ6a29vc0NzZFNuVlQ5clFsNWNPQzJqTW9xa1EzUVBoajM1ZnVvSFpreWFnb0E4MlVKdTVxUzRkMXY?oc=5,elheraldo.co,Air-e,['deuda'],Neutral,,elheraldo.co
